12750159;Фанера ФК 8мм 1525х1525 4/4 нешлиф;690000;2019;Октябрь
81977449;Пан.МДФ 2600x238x6мм Дуб Мальборк 0,62м2;103680;2019;Май
81947516;ДПГ ARTENS ВЕЛДОН МОККО 2000X800 С ФУРН;100737;2019;Апрель
18693677;OSB-3 11MM ULTRALAM 1250Х2500ММ;90385;2019;Май
17854491;Стекло ПЭТ-А прозрачн.1525х1025х3мм;79860;2019;Июль
18693685;OSB-3 15MM ULTRALAM 1250Х2500ММ;76516;2019;Сентябрь
81947963;ЕВРОВАГОНКА ХВ ОПТИМА 12,5Х96Х3000ММ;75544;2019;Январь
18693669;OSB-3 8 MM ULTRALAM 1250Х2500ММ;69333;2019;Май
81947963;ЕВРОВАГОНКА ХВ ОПТИМА 12,5Х96Х3000ММ;67760;2019;Март
18693677;OSB-3 11MM ULTRALAM 1250Х2500ММ;67234;2019;Декабрь
11988093;Фанера ФК 12мм 1525х1525 3/4 шлиф;58674;2019;Август
11988093;Фанера ФК 12мм 1525х1525 3/4 шлиф;58174;2019;Январь
18693685;OSB-3 15MM ULTRALAM 1250Х2500ММ;53767;2019;Ноябрь
11988050;Фанера ФК 10мм 1525х1525 3/4 шлиф;48008;2019;Сентябрь
81933689;ДПГ ARTENS МАРИЯ СЕР ДУБ 2000Х600 С ФУРН;47900;2019;Октябрь
82114229;Сенатор 12см зеркало Дуб сонома(960)лев;47794;2019;Март
82114230;Сенатор 12см зеркало Дуб сонома(960)прав;47794;2019;Декабрь
17854491;Стекло ПЭТ-А прозрачн.1525х1025х3мм;47190;2019;Сентябрь
18693677;OSB-3 11MM ULTRALAM 1250Х2500ММ;47005;2019;Октябрь
11988093;Фанера ФК 12мм 1525х1525 3/4 шлиф;46585;2019;Март
11988165;Фанера ФК 18мм 1525х1525 3/4 шлиф;45840;2020;Январь
18693669;OSB-3 8 MM ULTRALAM 1250Х2500ММ;44967;2019;Декабрь
11988093;Фанера ФК 12мм 1525х1525 3/4 шлиф;44904;2019;Июнь
18693669;OSB-3 8 MM ULTRALAM 1250Х2500ММ;44251;2019;Июль
11988130;Фанера ФК 15мм 1525х1525 3/4 шлиф;44142;2019;Май
11988050;Фанера ФК 10мм 1525х1525 3/4 шлиф;42514;2019;Май
11988050;Фанера ФК 10мм 1525х1525 3/4 шлиф;42390;2019;Март
18823831;Пан.ПВХ 2700х250х8мм Травертино беж.0,67;40960;2019;Октябрь
11988050;Фанера ФК 10мм 1525х1525 3/4 шлиф;40315;2019;Апрель
14269262;Поручень срощ. 3000х65х44мм хвоя Экстра;40182;2020;Январь
18693669;OSB-3 8 MM ULTRALAM 1250Х2500ММ;39945;2020;Январь
18693669;OSB-3 8 MM ULTRALAM 1250Х2500ММ;39342;2019;Октябрь
81947519;ДПО ARTENS ВЕЛДОН МОККО 2000X700 С ФУРН;37480;2019;Апрель
81949794;Доска пола листв ОПТИМА 19х140х676мм;36619;2019;Октябрь
15171101;ДПГ Катрин CPL Акация 2000х800 с фурн.;35832;2019;Октябрь
81948143;ДПГ ARTENS НОЛАН 2000Х800 С ФУРН;35784;2020;Январь
14143360;Пан.ПВХ 3000х500х10мм бел.глянец 1,5м2;35400;2019;Август
81946952;ДПГ АНТИК 2000Х800 ЛАМ.ИТАЛ.ОРЕХ;35340;2019;Ноябрь
16244333;ДБГ Акваплюс   200х60см с фурн.;34368;2019;Апрель
81947530;К-Т КОР. ARTENS ВЕЛДОН МОККО 35Х70 С ФУР;34255;2019;Апрель
14143360;Пан.ПВХ 3000х500х10мм бел.глянец 1,5м2;34046;2019;Июнь
81933438;ДПО МОДЕРН ШПОН АНТИК 2000Х800 С ФУРН.;33668;2019;Декабрь
82249890;ДПО ДЕЛЬТА горизонт ольха кор 200х80 с ф;33660;2020;Январь
11988202;Фанера ФК 21мм 1525х1525 3/4 шлиф;33500;2019;Август
11988130;Фанера ФК 15мм 1525х1525 3/4 шлиф;32130;2019;Август
